household_key,group,treatment,pre_active_days,pre_baskets,pre_sales,pre_quantity,recency,no_pre_purchase,pre_target_baskets,pre_target_sales,pre_target_quantity,pre_target_purchase,pre_coupon_redemptions,pre_campaign_count,target_sales,target_quantity,target_purchase,total_sales,baskets,any_purchase,target_sales_first30,target_quantity_first30,target_purchase_first30,total_sales_first30,baskets_first30,any_purchase_first30,target_sales_per_day,total_sales_per_day
1580,대조,0,70.0,91.0,790.01,6389.0,2.0,0,65.0,402.8,274.0,1,0,0,57.230000000000004,43.0,1,124.33,17.0,1,51.46,40.0,1,114.31,15.0,1,1.1923,2.5902
1581,대조,0,12.0,13.0,566.65,231.0,4.0,0,13.0,293.37,124.0,1,0,0,0.0,0.0,0,3.34,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0696
1582,대조,0,4.0,6.0,342.49,15644.0,7.0,0,5.0,164.29,59.0,1,0,4,52.4,22.0,1,166.95,3.0,1,44.72,18.0,1,150.9,2.0,1,1.0917,3.4781
1584,처치,1,101.0,137.0,2936.32,230670.0,2.0,0,102.0,1253.98,376.0,1,0,3,94.71000000000001,30.0,1,306.86,14.0,1,32.62,11.0,1,49.14,4.0,1,1.9731,6.3929
1585,처치,1,43.0,47.0,2275.06,138700.0,3.0,0,29.0,962.28,297.0,1,0,1,357.59,79.0,1,1102.2,18.0,1,236.25,48.0,1,711.68,13.0,1,7.4498,22.9625
1586,처치,1,21.0,24.0,704.26,236.0,3.0,0,24.0,639.15,206.0,1,0,3,61.4,17.0,1,70.67,3.0,1,33.84,13.0,1,36.129999999999995,1.0,1,1.2792,1.4723
1587,처치,1,22.0,23.0,274.45,17448.0,11.0,0,16.0,109.47,68.0,1,0,0,0.0,0.0,0,17.8,2.0,1,0.0,0.0,0,10.68,1.0,1,0.0,0.3708
1588,처치,1,71.0,80.0,1518.6100000000001,6726.0,18.0,0,58.0,808.82,346.0,1,1,2,255.05,107.0,1,428.33,15.0,1,196.87,85.0,1,313.45,8.0,1,5.3135,8.9235
1591,대조,0,31.0,34.0,1561.21,78993.0,2.0,0,23.0,732.4,382.0,1,11,2,180.52,80.0,1,369.08,9.0,1,82.22,37.0,1,196.44,5.0,1,3.7608,7.6892
1592,대조,0,15.0,15.0,756.6,40054.0,3.0,0,11.0,300.23,84.0,1,0,0,125.51,53.0,1,287.8,8.0,1,54.980000000000004,19.0,1,158.51,5.0,1,2.6148,5.9958
1593,대조,0,12.0,12.0,567.04,266.0,4.0,0,11.0,336.09000000000003,156.0,1,1,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1594,대조,0,21.0,30.0,753.0,26576.0,4.0,0,18.0,346.0,141.0,1,0,0,125.8,52.0,1,299.31,17.0,1,97.5,39.0,1,212.34,12.0,1,2.6208,6.2356
1595,처치,1,38.0,43.0,1516.58,109293.0,3.0,0,30.0,645.1,221.0,1,0,1,70.0,23.0,1,176.51,7.0,1,25.66,13.0,1,108.01,5.0,1,1.4583,3.6773
1601,대조,0,7.0,7.0,472.79,208.0,27.0,0,7.0,226.01,121.0,1,0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1604,처치,1,56.0,58.0,264.7,159.0,1.0,0,24.0,60.75,42.0,1,0,1,5.890000000000001,4.0,1,56.25,14.0,1,5.890000000000001,4.0,1,39.050000000000004,9.0,1,0.1227,1.1719
1605,대조,0,25.0,25.0,191.24,109.0,8.0,0,24.0,134.15,68.0,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1607,처치,1,37.0,40.0,1547.99,732.0,3.0,0,16.0,120.08,46.0,1,0,3,62.39,27.0,1,248.46,8.0,1,62.39,27.0,1,215.14,6.0,1,1.2998,5.1763
1615,대조,0,13.0,14.0,236.53,118.0,5.0,0,13.0,90.68,49.0,1,0,1,3.5,3.0,1,15.02,3.0,1,3.5,3.0,1,15.02,3.0,1,0.0729,0.3129
1618,처치,1,32.0,36.0,1628.73,127426.0,2.0,0,26.0,736.0,307.0,1,1,2,109.65,33.0,1,236.38,7.0,1,57.96,17.0,1,150.78,5.0,1,2.2844,4.9246
1619,처치,1,54.0,59.0,1532.3600000000001,127741.0,1.0,0,42.0,755.52,260.0,1,0,1,158.67000000000002,58.0,1,444.42,20.0,1,67.93,26.0,1,249.77,12.0,1,3.3056,9.2588
1621,대조,0,18.0,21.0,914.11,412.0,3.0,0,19.0,484.31,235.0,1,0,1,71.46000000000001,27.0,1,96.12,4.0,1,71.46000000000001,27.0,1,86.63,3.0,1,1.4888,2.0025
1622,대조,0,28.0,31.0,939.6,36104.0,4.0,0,24.0,475.69,228.0,1,0,3,150.76,66.0,1,378.43,9.0,1,88.39,37.0,1,242.4,6.0,1,3.1408,7.884
1624,대조,0,20.0,24.0,619.29,246.0,2.0,0,15.0,370.66,156.0,1,0,0,243.5,104.0,1,432.38,14.0,1,145.13,73.0,1,275.78,9.0,1,5.0729,9.0079
1627,대조,0,28.0,32.0,1090.4,100620.0,5.0,0,21.0,431.15,192.0,1,0,0,101.75,55.0,1,427.2,13.0,1,41.68,25.0,1,236.13,7.0,1,2.1198,8.9
1630,처치,1,52.0,53.0,2896.4700000000003,955.0,2.0,0,50.0,1590.36,545.0,1,1,1,325.09,110.0,1,653.75,14.0,1,197.12,63.0,1,382.5,8.0,1,6.7727,13.6198
1632,대조,0,19.0,20.0,787.03,43251.0,4.0,0,15.0,354.87,201.0,1,0,0,74.42,58.0,1,104.2,4.0,1,49.85,38.0,1,73.33,2.0,1,1.5504,2.1708
1639,처치,1,27.0,35.0,791.65,435.0,9.0,0,30.0,401.93,204.0,1,0,2,58.68,32.0,1,98.47,4.0,1,2.88,3.0,1,5.17,1.0,1,1.2225,2.0515
1640,처치,1,46.0,64.0,1872.67,169780.0,3.0,0,32.0,629.06,223.0,1,0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1642,처치,1,34.0,35.0,515.07,359.0,6.0,0,35.0,411.44,264.0,1,2,4,110.79,60.0,1,132.94,9.0,1,72.48,37.0,1,80.67,6.0,1,2.3081,2.7696
1646,처치,1,18.0,18.0,182.21,29.0,4.0,0,5.0,22.09,7.0,1,0,0,21.28,4.0,1,22.53,2.0,1,0.0,0.0,0,0.0,0.0,0,0.4433,0.4694
1651,대조,0,21.0,22.0,682.72,304.0,2.0,0,22.0,452.7,181.0,1,0,0,113.56,22.0,1,135.36,5.0,1,26.19,7.0,1,40.03,3.0,1,2.3658,2.82
1659,처치,1,47.0,51.0,944.7,625.0,1.0,0,48.0,525.3100000000001,366.0,1,0,1,215.79,100.0,1,361.18,14.0,1,190.33,83.0,1,317.48,11.0,1,4.4956,7.5246
1660,처치,1,8.0,9.0,232.17,104.0,21.0,0,6.0,141.21,63.0,1,0,0,7.99,2.0,1,29.74,3.0,1,7.99,2.0,1,10.16,1.0,1,0.1665,0.6196
1663,대조,0,53.0,67.0,730.17,174115.0,1.0,0,17.0,116.42,33.0,1,0,1,17.259999999999998,6.0,1,187.9,26.0,1,7.279999999999999,4.0,1,92.32,14.0,1,0.3596,3.9146
1666,대조,0,33.0,37.0,420.13,3969.0,1.0,0,26.0,193.91,81.0,1,0,0,31.990000000000002,13.0,1,50.56,5.0,1,6.37,4.0,1,15.65,2.0,1,0.6665,1.0533
1667,대조,0,6.0,6.0,60.42,56.0,1.0,0,1.0,6.34,3.0,1,0,1,0.0,0.0,0,23.71,2.0,1,0.0,0.0,0,16.72,1.0,1,0.0,0.494
1668,대조,0,21.0,24.0,664.04,12540.0,5.0,0,17.0,309.66,102.0,1,0,2,70.46000000000001,33.0,1,195.86,8.0,1,43.13,11.0,1,112.58,4.0,1,1.4679,4.0804
1671,대조,0,8.0,8.0,283.15,140.0,7.0,0,5.0,136.26,77.0,1,0,2,105.88,53.0,1,152.52,3.0,1,105.88,53.0,1,152.52,3.0,1,2.2058,3.1775
1672,처치,1,14.0,18.0,279.27,151.0,11.0,0,12.0,114.42,41.0,1,0,1,3.99,1.0,1,61.800000000000004,3.0,1,0.0,0.0,0,35.84,1.0,1,0.0831,1.2875
1675,처치,1,39.0,41.0,2033.71,21284.0,6.0,0,31.0,938.52,411.0,1,0,6,110.6,58.0,1,295.63,10.0,1,39.72,22.0,1,148.32999999999998,6.0,1,2.3042,6.159
1676,처치,1,34.0,37.0,1606.26,59429.0,2.0,0,26.0,701.6,350.0,1,0,2,64.47,25.0,1,178.31,7.0,1,64.47,25.0,1,160.3,6.0,1,1.3431,3.7148
1678,처치,1,19.0,21.0,557.64,282.0,11.0,0,20.0,344.97,171.0,1,0,2,12.61,5.0,1,17.48,4.0,1,12.61,5.0,1,17.48,4.0,1,0.2627,0.3642
1681,처치,1,21.0,23.0,627.93,27732.0,93.0,0,20.0,289.76,129.0,1,0,1,198.81,68.0,1,319.52,8.0,1,114.19,41.0,1,205.75,4.0,1,4.1419,6.6567
1683,대조,0,25.0,25.0,477.46,175.0,7.0,0,14.0,169.18,74.0,1,0,3,0.0,0.0,0,8.07,2.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.1681
1685,처치,1,27.0,28.0,325.24,127.0,2.0,0,23.0,165.21,52.0,1,0,1,18.04,6.0,1,25.42,4.0,1,6.46,2.0,1,11.65,2.0,1,0.3758,0.5296
1686,대조,0,30.0,31.0,380.29,12344.0,5.0,0,27.0,145.99,77.0,1,0,1,38.04,30.0,1,91.82,7.0,1,33.05,28.0,1,74.82,5.0,1,0.7925,1.9129
1687,처치,1,36.0,36.0,1325.52,539.0,3.0,0,32.0,862.05,356.0,1,2,3,212.8,94.0,1,328.37,7.0,1,152.28,67.0,1,237.13,4.0,1,4.4333,6.841
1689,처치,1,37.0,40.0,1065.7,30460.0,3.0,0,30.0,528.33,168.0,1,0,0,87.24000000000001,35.0,1,373.77,10.0,1,44.96,28.0,1,250.47,5.0,1,1.8175,7.7869
1692,처치,1,41.0,47.0,764.25,557.0,5.0,0,29.0,459.44,260.0,1,0,1,40.0,21.0,1,81.56,13.0,1,22.65,13.0,1,51.3,8.0,1,0.8333,1.6992
1693,처치,1,55.0,63.0,2922.2,1381.0,1.0,0,52.0,1440.05,635.0,1,2,2,162.13,65.0,1,300.29,10.0,1,145.84,55.0,1,244.92,6.0,1,3.3777,6.256
1695,처치,1,28.0,30.0,245.02,105.0,6.0,0,12.0,80.58,53.0,1,0,0,41.89,26.0,1,70.9,10.0,1,17.64,13.0,1,39.379999999999995,5.0,1,0.8727,1.4771
1703,처치,1,62.0,84.0,1710.83,830.0,2.0,0,75.0,1066.3,393.0,1,0,0,310.24,121.0,1,455.41,28.0,1,207.86,90.0,1,305.77,18.0,1,6.4633,9.4877
1708,처치,1,13.0,13.0,953.27,486.0,3.0,0,12.0,557.9,260.0,1,3,1,83.02,39.0,1,158.57,2.0,1,21.02,10.0,1,62.08,1.0,1,1.7296,3.3035
1709,처치,1,37.0,42.0,1022.9300000000001,30747.0,3.0,0,30.0,538.03,232.0,1,0,0,117.63,60.0,1,231.22,10.0,1,70.02,41.0,1,158.67,8.0,1,2.4506,4.8171
1710,처치,1,49.0,63.0,3925.51,162440.0,2.0,0,47.0,2083.45,983.0,1,3,5,397.8,161.0,1,768.53,12.0,1,293.95,108.0,1,560.39,8.0,1,8.2875,16.011
1717,대조,0,24.0,25.0,314.47,158.0,9.0,0,25.0,226.25,106.0,1,0,0,87.19,48.0,1,156.86,7.0,1,55.08,29.0,1,104.15,5.0,1,1.8165,3.2679
1722,처치,1,73.0,105.0,3948.38,236880.0,3.0,0,63.0,1322.36,755.0,1,0,3,421.66,279.0,1,708.96,18.0,1,269.05,169.0,1,455.22,12.0,1,8.7846,14.77
1723,처치,1,24.0,27.0,1804.46,325.0,13.0,0,27.0,408.94,133.0,1,0,1,169.75,56.0,1,495.49,11.0,1,76.09,29.0,1,337.09000000000003,7.0,1,3.5365,10.3227
1726,처치,1,35.0,50.0,2194.54,179453.0,7.0,0,31.0,907.84,303.0,1,5,3,261.46,90.0,1,603.05,11.0,1,183.60999999999999,63.0,1,395.51,7.0,1,5.4471,12.5635
1729,처치,1,13.0,13.0,428.04,185.0,2.0,0,10.0,218.03,91.0,1,0,5,29.119999999999997,6.0,1,80.69,4.0,1,24.63,5.0,1,44.96,3.0,1,0.6067,1.681
1731,처치,1,16.0,16.0,516.66,321.0,33.0,0,16.0,264.47,159.0,1,0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1732,처치,1,23.0,24.0,922.08,465.0,16.0,0,22.0,496.45,249.0,1,0,2,213.45000000000002,105.0,1,400.26,8.0,1,131.57,73.0,1,267.75,5.0,1,4.4469,8.3387
1733,대조,0,0.0,0.0,0.0,0.0,200.0,1,0.0,0.0,0.0,0,0,2,125.92,38.0,1,212.93,3.0,1,48.64,16.0,1,82.94,1.0,1,2.6233,4.436
1735,처치,1,29.0,34.0,1100.22,26068.0,30.0,0,28.0,466.7,158.0,1,0,0,160.75,43.0,1,244.72,3.0,1,68.87,15.0,1,110.71000000000001,2.0,1,3.349,5.0983
1740,처치,1,113.0,184.0,5930.12,178572.0,1.0,0,155.0,2900.53,1301.0,1,0,1,609.6,299.0,1,1260.6100000000001,42.0,1,384.72,191.0,1,859.3,31.0,1,12.7,26.2627
1742,처치,1,103.0,106.0,837.94,408.0,1.0,0,80.0,388.13,223.0,1,0,1,77.99,40.0,1,192.62,18.0,1,63.38,27.0,1,153.93,12.0,1,1.6248,4.0129
1744,대조,0,22.0,23.0,253.96,144.0,1.0,0,21.0,203.48,119.0,1,0,0,63.989999999999995,26.0,1,75.32,6.0,1,44.22,13.0,1,47.699999999999996,3.0,1,1.3331,1.5692
1745,처치,1,53.0,55.0,992.84,536.0,5.0,0,50.0,694.61,262.0,1,0,4,86.87,37.0,1,120.73,4.0,1,86.87,37.0,1,120.73,4.0,1,1.8098,2.5152
1746,대조,0,14.0,26.0,864.92,280.0,16.0,0,25.0,573.69,166.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1747,처치,1,21.0,26.0,967.36,52976.0,3.0,0,20.0,502.99,208.0,1,0,3,16.35,10.0,1,29.830000000000002,2.0,1,16.35,10.0,1,29.830000000000002,2.0,1,0.3406,0.6215
1749,처치,1,48.0,54.0,1486.61,155199.0,8.0,0,28.0,465.86,201.0,1,0,2,106.47,22.0,1,245.35999999999999,7.0,1,97.88,19.0,1,200.75,5.0,1,2.2181,5.1117
1753,처치,1,79.0,132.0,930.92,32603.0,1.0,0,53.0,371.54,153.0,1,2,2,106.7,53.0,1,273.72,56.0,1,85.19,40.0,1,204.22,31.0,1,2.2229,5.7025
1756,대조,0,10.0,12.0,624.96,30000.0,25.0,0,10.0,255.95,116.0,1,0,4,51.980000000000004,14.0,1,96.34,3.0,1,0.0,0.0,0,0.0,0.0,0,1.0829,2.0071
1758,대조,0,29.0,31.0,1042.48,435.0,2.0,0,28.0,561.88,253.0,1,0,0,90.96,48.0,1,196.47,5.0,1,79.59,40.0,1,168.04,4.0,1,1.895,4.0931
1761,대조,0,11.0,11.0,693.31,301.0,5.0,0,10.0,478.27,191.0,1,0,0,71.47,31.0,1,108.82,2.0,1,62.81,24.0,1,98.13,1.0,1,1.489,2.2671
1765,대조,0,13.0,13.0,1240.25,581.0,10.0,0,12.0,590.16,249.0,1,0,0,224.27,120.0,1,411.90000000000003,18.0,1,164.64,88.0,1,325.34000000000003,12.0,1,4.6723,8.5812
1768,처치,1,31.0,38.0,729.12,6924.0,4.0,0,24.0,480.69,237.0,1,0,0,61.36,37.0,1,62.36,3.0,1,61.36,37.0,1,62.36,3.0,1,1.2783,1.2992
1769,처치,1,39.0,49.0,2043.72,16467.0,2.0,0,42.0,1359.65,392.0,1,0,3,485.84,138.0,1,866.16,15.0,1,309.52,77.0,1,462.2,9.0,1,10.1217,18.045
1772,처치,1,24.0,27.0,651.79,298.0,2.0,0,25.0,335.39,136.0,1,0,2,67.05,33.0,1,122.63,8.0,1,43.69,25.0,1,85.71000000000001,5.0,1,1.3969,2.5548
1773,대조,0,28.0,31.0,1153.94,74791.0,6.0,0,18.0,531.5,185.0,1,4,2,123.74000000000001,29.0,1,225.69,10.0,1,57.84,17.0,1,147.24,8.0,1,2.5779,4.7019
1774,처치,1,15.0,15.0,1099.33,583.0,27.0,0,15.0,674.84,402.0,1,0,1,149.87,60.0,1,298.4,6.0,1,54.29,28.0,1,121.25,2.0,1,3.1223,6.2167
1776,처치,1,44.0,44.0,841.75,518.0,8.0,0,44.0,616.96,356.0,1,0,3,102.92,71.0,1,133.6,9.0,1,67.87,43.0,1,88.78,6.0,1,2.1442,2.7833
1777,대조,0,18.0,19.0,282.62,95.0,35.0,0,14.0,126.03,39.0,1,0,1,73.93,26.0,1,113.04,10.0,1,55.160000000000004,17.0,1,76.89,6.0,1,1.5402,2.355
1779,처치,1,31.0,34.0,1269.44,32214.0,6.0,0,27.0,682.2,404.0,1,0,3,304.42,159.0,1,527.0,14.0,1,186.81,107.0,1,326.19,11.0,1,6.3421,10.9792
1781,처치,1,30.0,31.0,1179.13,58960.0,9.0,0,21.0,519.04,192.0,1,0,1,67.54,30.0,1,150.53,8.0,1,50.14,22.0,1,85.26,6.0,1,1.4071,3.136
1783,대조,0,15.0,18.0,880.1,394.0,7.0,0,15.0,494.92,239.0,1,0,3,312.48,137.0,1,730.89,12.0,1,138.41,62.0,1,331.1,6.0,1,6.51,15.2269
1784,대조,0,11.0,11.0,511.46,205.0,32.0,0,11.0,299.24,130.0,1,0,1,77.63,32.0,1,121.84,2.0,1,11.120000000000001,3.0,1,24.5,1.0,1,1.6173,2.5383
1785,대조,0,19.0,20.0,532.1,299.0,4.0,0,19.0,318.81,196.0,1,0,0,110.82000000000001,51.0,1,210.05,8.0,1,70.42,29.0,1,127.0,5.0,1,2.3088,4.376
1788,처치,1,54.0,58.0,3318.92,146206.0,2.0,0,38.0,1462.8600000000001,589.0,1,0,3,228.84,91.0,1,592.31,15.0,1,103.62,42.0,1,310.59,10.0,1,4.7675,12.3398
1790,대조,0,14.0,14.0,809.52,386.0,7.0,0,14.0,447.55,193.0,1,0,2,56.07,21.0,1,124.93,4.0,1,16.35,6.0,1,19.84,2.0,1,1.1681,2.6027
1791,처치,1,39.0,42.0,936.86,12594.0,3.0,0,35.0,560.76,239.0,1,1,1,142.87,52.0,1,268.3,14.0,1,99.84,31.0,1,215.62,12.0,1,2.9765,5.5896
1792,대조,0,0.0,0.0,0.0,0.0,200.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1793,대조,0,19.0,23.0,678.54,8258.0,14.0,0,18.0,487.61,332.0,1,0,0,166.64,74.0,1,204.52,3.0,1,142.22,69.0,1,178.47,2.0,1,3.4717,4.2608
1794,처치,1,23.0,24.0,1181.31,531.0,2.0,0,22.0,674.67,316.0,1,0,0,141.19,58.0,1,233.57,4.0,1,63.04,25.0,1,120.74,2.0,1,2.9415,4.866
1796,대조,0,15.0,18.0,579.62,6959.0,2.0,0,13.0,321.89,160.0,1,0,0,168.84,67.0,1,326.83,7.0,1,64.15,27.0,1,151.61,3.0,1,3.5175,6.809
1798,처치,1,13.0,14.0,812.91,386.0,4.0,0,13.0,550.8100000000001,260.0,1,0,0,101.33,52.0,1,171.62,3.0,1,45.050000000000004,29.0,1,82.54,1.0,1,2.111,3.5754
1800,대조,0,28.0,31.0,1491.34,357047.0,2.0,0,12.0,310.89,142.0,1,0,1,38.78,14.0,1,264.19,7.0,1,33.83,9.0,1,109.25,3.0,1,0.8079,5.504
1802,처치,1,15.0,15.0,1384.59,511.0,2.0,0,14.0,656.95,169.0,1,0,1,471.79,124.0,1,840.63,6.0,1,263.53000000000003,72.0,1,433.62,4.0,1,9.829,17.5131
1808,처치,1,29.0,33.0,942.92,292.0,20.0,0,27.0,481.81,140.0,1,0,2,33.49,13.0,1,49.58,3.0,1,28.5,12.0,1,36.96,1.0,1,0.6977,1.0329
1809,대조,0,17.0,17.0,470.56,284.0,4.0,0,16.0,231.22,156.0,1,0,1,64.6,31.0,1,95.64,3.0,1,54.18,23.0,1,66.0,2.0,1,1.3458,1.9925
1810,처치,1,65.0,73.0,1154.44,94297.0,1.0,0,43.0,304.65,248.0,1,0,1,51.550000000000004,50.0,1,404.56,30.0,1,25.65,30.0,1,149.21,13.0,1,1.074,8.4283
1812,대조,0,33.0,36.0,823.32,24427.0,3.0,0,25.0,256.57,103.0,1,0,1,96.48,43.0,1,222.34,11.0,1,36.81,18.0,1,94.28,6.0,1,2.01,4.6321
1814,대조,0,16.0,16.0,1094.63,358.0,36.0,0,16.0,594.28,203.0,1,0,1,194.48000000000002,71.0,1,454.65000000000003,7.0,1,116.16,49.0,1,302.87,4.0,1,4.0517,9.4719
1815,대조,0,25.0,28.0,1497.11,52161.0,18.0,0,21.0,663.04,354.0,1,0,0,196.93,116.0,1,502.04,13.0,1,74.81,56.0,1,214.82999999999998,7.0,1,4.1027,10.4592
1818,대조,0,0.0,0.0,0.0,0.0,200.0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0,4.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0833
1822,처치,1,48.0,59.0,859.87,4274.0,1.0,0,42.0,394.05,201.0,1,0,1,100.46000000000001,49.0,1,187.18,12.0,1,60.49,30.0,1,109.96000000000001,6.0,1,2.0929,3.8996
1824,처치,1,42.0,45.0,964.46,424.0,3.0,0,36.0,506.93,184.0,1,0,1,176.6,85.0,1,270.07,15.0,1,83.99000000000001,38.0,1,137.17000000000002,9.0,1,3.6792,5.6265
1825,대조,0,15.0,17.0,588.01,28202.0,8.0,0,13.0,243.09,93.0,1,0,1,62.22,29.0,1,221.9,4.0,1,37.0,16.0,1,129.74,2.0,1,1.2962,4.6229
1826,대조,0,33.0,34.0,462.46,377.0,1.0,0,33.0,271.37,189.0,1,0,1,89.21000000000001,66.0,1,148.07,6.0,1,58.85,42.0,1,86.91,4.0,1,1.8585,3.0848
1828,처치,1,7.0,8.0,625.41,238.0,84.0,0,8.0,348.82,129.0,1,0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1829,처치,1,99.0,131.0,2492.09,140306.0,2.0,0,100.0,1079.96,419.0,1,0,1,175.96,71.0,1,393.13,15.0,1,156.38,60.0,1,327.32,11.0,1,3.6658,8.1902
1831,처치,1,47.0,55.0,1773.47,155396.0,2.0,0,34.0,864.99,389.0,1,1,4,197.86,92.0,1,577.49,13.0,1,111.84,52.0,1,216.81,6.0,1,4.1221,12.031
1832,대조,0,19.0,19.0,281.44,138.0,1.0,0,12.0,89.28,32.0,1,0,0,2.0,2.0,1,23.26,2.0,1,0.0,0.0,0,0.0,0.0,0,0.0417,0.4846
1834,처치,1,52.0,63.0,1661.82,69702.0,3.0,0,48.0,750.26,329.0,1,0,2,193.15,93.0,1,317.29,8.0,1,125.71,65.0,1,218.32,5.0,1,4.024,6.6102
1836,처치,1,19.0,19.0,523.87,17304.0,8.0,0,14.0,196.81,70.0,1,0,3,51.46,25.0,1,231.5,9.0,1,36.5,21.0,1,132.73000000000002,5.0,1,1.0721,4.8229
1839,대조,0,22.0,23.0,526.64,409.0,5.0,0,21.0,456.53,373.0,1,0,0,133.38,82.0,1,162.05,11.0,1,76.91,54.0,1,81.92,7.0,1,2.7788,3.376
1840,대조,0,23.0,29.0,241.73000000000002,141.0,7.0,0,16.0,165.56,95.0,1,0,0,50.92,39.0,1,74.72,6.0,1,50.92,39.0,1,74.72,6.0,1,1.0608,1.5567
1841,대조,0,9.0,9.0,645.13,285.0,4.0,0,9.0,255.91,114.0,1,0,0,115.15,36.0,1,232.76,4.0,1,77.95,22.0,1,129.21,2.0,1,2.399,4.8492
1847,대조,0,35.0,40.0,1088.66,22111.0,1.0,0,30.0,522.1,221.0,1,0,1,50.8,24.0,1,126.98,6.0,1,28.65,15.0,1,87.18,3.0,1,1.0583,2.6454
1848,처치,1,24.0,26.0,2958.83,56094.0,6.0,0,22.0,1175.82,362.0,1,0,1,186.18,58.0,1,653.72,7.0,1,186.18,58.0,1,595.58,5.0,1,3.8788,13.6192
1849,처치,1,61.0,70.0,762.81,474.0,44.0,0,50.0,428.02,238.0,1,0,1,87.1,39.0,1,160.5,9.0,1,41.86,20.0,1,68.01,2.0,1,1.8146,3.3438
1850,대조,0,74.0,88.0,2534.58,273563.0,2.0,0,57.0,1005.0,461.0,1,0,0,135.48,58.0,1,497.48,14.0,1,77.25,28.0,1,344.19,9.0,1,2.8225,10.3642
1854,처치,1,52.0,60.0,1724.08,89819.0,1.0,0,42.0,567.53,250.0,1,0,1,174.48000000000002,84.0,1,569.78,18.0,1,130.61,63.0,1,409.13,13.0,1,3.635,11.8704
1858,대조,0,26.0,26.0,1216.06,503.0,4.0,0,24.0,613.22,299.0,1,0,1,110.64,49.0,1,178.39,4.0,1,2.19,1.0,1,15.379999999999999,1.0,1,2.305,3.7165
1859,대조,0,8.0,8.0,474.02,157.0,6.0,0,8.0,237.7,75.0,1,0,1,72.56,21.0,1,167.4,3.0,1,36.980000000000004,11.0,1,108.79,2.0,1,1.5117,3.4875
1860,대조,0,11.0,11.0,107.56,51.0,1.0,0,11.0,88.34,38.0,1,0,0,43.4,31.0,1,52.49,6.0,1,25.51,19.0,1,27.91,4.0,1,0.9042,1.0935
1861,처치,1,29.0,37.0,423.38,265.0,1.0,0,23.0,206.78,135.0,1,0,4,218.12,96.0,1,367.63,24.0,1,177.56,75.0,1,297.66,19.0,1,4.5442,7.659
1862,처치,1,43.0,58.0,918.78,58462.0,6.0,0,34.0,333.11,174.0,1,0,3,53.24,26.0,1,85.53,2.0,1,53.24,26.0,1,85.53,2.0,1,1.1092,1.7819
1872,처치,1,42.0,47.0,1117.23,55462.0,4.0,0,34.0,513.45,203.0,1,0,3,249.73,138.0,1,641.78,19.0,1,187.53,115.0,1,447.17,10.0,1,5.2027,13.3704
1873,처치,1,43.0,73.0,1847.3,91914.0,1.0,0,57.0,933.56,330.0,1,0,4,114.03,56.0,1,477.8,25.0,1,78.49000000000001,36.0,1,371.04,19.0,1,2.3756,9.9542
1877,대조,0,18.0,20.0,608.41,263.0,6.0,0,16.0,270.54,119.0,1,0,0,82.0,26.0,1,165.65,4.0,1,32.5,9.0,1,43.76,2.0,1,1.7083,3.451
1879,처치,1,85.0,99.0,1895.2,1146.0,1.0,0,86.0,531.84,266.0,1,0,1,68.39,43.0,1,320.42,16.0,1,41.56,28.0,1,206.91,11.0,1,1.4248,6.6754
1881,처치,1,39.0,44.0,950.67,92437.0,2.0,0,36.0,377.08,183.0,1,0,0,128.5,60.0,1,228.82,10.0,1,101.6,48.0,1,157.85,6.0,1,2.6771,4.7671
1887,처치,1,38.0,39.0,435.5,207.0,9.0,0,36.0,298.32,110.0,1,0,0,51.59,26.0,1,61.26,8.0,1,14.149999999999999,9.0,1,21.75,3.0,1,1.0748,1.2762
1889,대조,0,9.0,10.0,668.16,302.0,18.0,0,8.0,368.59000000000003,145.0,1,0,1,7.28,3.0,1,32.63,1.0,1,7.28,3.0,1,32.63,1.0,1,0.1517,0.6798
1890,대조,0,13.0,13.0,570.02,219.0,6.0,0,11.0,287.22,136.0,1,0,0,81.44,47.0,1,153.46,4.0,1,63.53,34.0,1,119.97,3.0,1,1.6967,3.1971
1895,대조,0,7.0,9.0,110.62,44.0,37.0,0,7.0,77.28999999999999,33.0,1,0,2,8.03,4.0,1,9.42,2.0,1,4.03,2.0,1,5.42,1.0,1,0.1673,0.1962
