household_key,group,treatment,pre_active_days,pre_baskets,pre_sales,pre_quantity,recency,no_pre_purchase,pre_target_baskets,pre_target_sales,pre_target_quantity,pre_target_purchase,pre_coupon_redemptions,pre_campaign_count,target_sales,target_quantity,target_purchase,total_sales,baskets,any_purchase,target_sales_first30,target_quantity_first30,target_purchase_first30,total_sales_first30,baskets_first30,any_purchase_first30,target_sales_per_day,total_sales_per_day,p_score
2063,대조,0,70,72,2206.06,1142,8,0,65,1614.97,779,1,0,2,150.32,50.0,1,186.76,3.0,1,103.93,35.0,1,126.3,2.0,1,2.6843,3.335,0.6943642497286695
2064,처치,1,166,202,4031.16,21915,1,0,142,1662.27,633,1,2,2,230.83,89.0,1,619.35,30.0,1,105.42,37.0,1,226.27,14.0,1,4.122,11.0598,0.9659207152376077
2069,대조,0,66,79,1669.52,3165,15,0,63,1004.73,414,1,0,3,45.41,23.0,1,93.2,6.0,1,20.11,14.0,1,48.27,2.0,1,0.8109,1.6643,0.5491578863751898
2071,처치,1,119,173,1443.02,632,1,0,91,600.27,226,1,0,1,69.8,23.0,1,176.29,24.0,1,24.9,12.0,1,71.87,15.0,1,1.2464,3.148,0.8143890535097652
2074,대조,0,26,27,651.96,3932,29,0,24,315.93,149,1,0,1,0.0,0.0,0,17.759999999999998,1.0,1,0.0,0.0,0,17.759999999999998,1.0,1,0.0,0.3171,0.12331304424392278
2078,대조,0,55,82,2017.11,143114,17,0,61,1242.46,244,1,0,5,85.37,26.0,1,136.33,4.0,1,50.03,15.0,1,87.01,2.0,1,1.5245,2.4345,0.4351160807792441
2079,처치,1,89,112,4306.02,9602,1,0,103,3078.92,1149,1,0,6,177.09,71.0,1,248.49,4.0,1,111.54,44.0,1,134.95,3.0,1,3.1623,4.4373,0.7798060784520949
2081,대조,0,30,34,896.35,471,2,0,21,405.5,163,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.14602453264575832
2084,처치,1,88,102,2128.0,60841,1,0,76,1052.96,542,1,1,2,124.2,61.0,1,418.51,15.0,1,60.59,29.0,1,306.5,10.0,1,2.2179,7.4734,0.8050439161653389
2092,처치,1,94,122,2290.54,162402,28,0,57,700.7,318,1,0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.6406279494694459
2094,처치,1,58,59,2230.98,1165,1,0,57,1469.32,664,1,0,0,132.3,85.0,1,262.75,6.0,1,109.73,75.0,1,195.68,5.0,1,2.3625,4.692,0.7735811365941296
2097,처치,1,161,196,8658.4,692178,1,0,127,3997.9,1496,1,0,5,40.94,17.0,1,144.46,5.0,1,24.96,9.0,1,24.96,1.0,1,0.7311,2.5796,0.9316109143473931
2098,대조,0,11,11,655.79,268,30,0,11,417.83,183,1,0,1,17.7,8.0,1,26.67,2.0,1,1.67,1.0,1,7.65,1.0,1,0.3161,0.4762,0.032643841007442796
2099,처치,1,39,44,623.38,52467,14,0,28,153.99,75,1,0,0,0.0,0.0,0,7.739999999999999,2.0,1,0.0,0.0,0,3.37,1.0,1,0.0,0.1382,0.20240041562100994
2107,처치,1,73,74,2899.26,1336,3,0,71,1751.57,794,1,0,3,211.74,98.0,1,303.51,6.0,1,167.04,71.0,1,234.85,4.0,1,3.7811,5.4198,0.7306843637331163
2108,처치,1,103,112,1612.16,4210,4,0,88,937.03,478,1,0,1,49.58,32.0,1,82.63,7.0,1,29.98,12.0,1,37.96,4.0,1,0.8854,1.4755,0.8083381211779371
2109,처치,1,82,89,1761.24,894,1,0,81,1231.51,612,1,0,3,195.82,88.0,1,322.7,15.0,1,120.06,55.0,1,207.13,7.0,1,3.4968,5.7625,0.6978293645033681
2111,대조,0,102,111,2393.65,105987,6,0,83,1416.03,846,1,1,5,36.15,19.0,1,71.15,8.0,1,32.15,15.0,1,67.15,6.0,1,0.6455,1.2705,0.6840430680670659
2114,처치,1,131,141,2841.11,28617,3,0,135,1601.11,732,1,0,4,96.81,42.0,1,137.6,6.0,1,96.81,42.0,1,137.6,6.0,1,1.7288,2.4571,0.873246880587318
2116,대조,0,154,186,10530.22,468479,1,0,129,4929.36,2006,1,0,5,222.73,85.0,1,540.34,18.0,1,163.28,61.0,1,412.53,10.0,1,3.9773,9.6489,0.9435727593155364
2117,처치,1,54,55,842.4,566,12,0,54,560.75,371,1,1,3,58.72,33.0,1,123.24,5.0,1,44.48,26.0,1,95.45,4.0,1,1.0486,2.2007,0.38016761559810414
2121,대조,0,93,111,4160.75,354595,6,0,74,1707.86,629,1,0,4,278.0,96.0,1,828.66,17.0,1,205.94,64.0,1,483.4,8.0,1,4.9643,14.7975,0.7530024653186328
2123,처치,1,43,43,2980.41,1267,6,0,43,1607.8,592,1,6,2,404.77,141.0,1,635.54,7.0,1,206.06,78.0,1,319.56,4.0,1,7.228,11.3489,0.726129528155067
2128,처치,1,60,80,1830.44,97568,74,0,54,1176.04,266,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.6170666164884351
2130,처치,1,66,74,4168.1900000000005,33912,2,0,51,2222.19,844,1,8,2,742.13,266.0,1,1437.68,16.0,1,374.02,134.0,1,729.69,8.0,1,13.2523,25.6729,0.8534262487150459
2137,대조,0,128,155,2486.33,180760,16,0,102,1143.77,551,1,0,3,89.9,53.0,1,267.91,23.0,1,43.58,30.0,1,163.69,14.0,1,1.6054,4.7841,0.816560023392536
2138,대조,0,54,57,1588.34,804,25,0,47,890.91,430,1,0,3,93.08,40.0,1,152.51,3.0,1,79.27,33.0,1,114.81,2.0,1,1.6621,2.7234,0.3926700366986667
2145,대조,0,28,32,1031.55,30221,14,0,25,530.33,157,1,0,1,9.99,1.0,1,9.99,1.0,1,9.99,1.0,1,9.99,1.0,1,0.1784,0.1784,0.19484244908494963
2146,대조,0,46,49,1429.26,506,14,0,42,686.46,224,1,0,2,49.57,23.0,1,167.52,2.0,1,49.57,23.0,1,167.52,2.0,1,0.8852,2.9914,0.39327079893353994
2147,처치,1,63,68,4324.01,65070,2,0,56,2479.24,1241,1,6,3,279.68,128.0,1,550.47,9.0,1,176.18,78.0,1,323.63,3.0,1,4.9943,9.8298,0.8311833826942935
2148,처치,1,100,104,2742.8,11638,2,0,94,1305.39,715,1,1,4,125.1,68.0,1,231.35,10.0,1,80.2,36.0,1,138.37,8.0,1,2.2339,4.1312,0.8108972241246619
2154,처치,1,75,85,1889.95,63520,20,0,69,1140.26,585,1,0,2,175.23,85.0,1,299.86,16.0,1,79.67,44.0,1,124.45,9.0,1,3.1291,5.3546,0.679546082361747
2158,처치,1,84,105,2290.32,325195,8,0,54,941.9,597,1,0,0,211.23,98.0,1,374.88,11.0,1,80.62,47.0,1,115.98,4.0,1,3.772,6.6943,0.7507634103579051
2159,대조,0,73,97,1687.69,41913,29,0,62,935.49,355,1,0,1,73.35,26.0,1,116.13,4.0,1,61.120000000000005,19.0,1,84.86,2.0,1,1.3098,2.0738,0.6729778978399441
2161,대조,0,21,22,934.59,150822,5,0,12,309.61,101,1,0,1,194.69,73.0,1,464.51,10.0,1,77.65,38.0,1,246.55,6.0,1,3.4766,8.2948,0.058338436680895535
2164,대조,0,37,40,1596.48,1034,187,0,37,975.01,560,1,0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.268172598393916
2173,처치,1,49,63,1789.62,10977,1,0,57,1012.0,465,1,0,0,102.87,39.0,1,232.84,13.0,1,65.87,22.0,1,132.51,7.0,1,1.837,4.1579,0.737104730675298
2176,처치,1,127,191,2550.66,214944,5,0,78,944.86,460,1,0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.7979961230363823
2179,대조,0,36,38,1265.08,20739,9,0,27,573.54,219,1,0,1,52.55,7.0,1,56.709999999999994,2.0,1,35.67,6.0,1,36.849999999999994,1.0,1,0.9384,1.0127,0.25736486325046437
2181,대조,0,36,40,1716.81,607,2,0,31,854.75,320,1,0,1,386.37,136.0,1,985.73,11.0,1,187.1,61.0,1,282.29,5.0,1,6.8995,17.6023,0.3874083006491082
2182,대조,0,71,74,1417.24,681,4,0,67,742.74,316,1,0,4,12.37,7.0,1,51.17,5.0,1,11.37,5.0,1,19.4,3.0,1,0.2209,0.9138,0.4849293880495371
2187,대조,0,39,42,2292.95,885,21,0,35,1353.73,522,1,0,1,155.02,73.0,1,215.64,2.0,1,41.96,25.0,1,97.2,1.0,1,2.7682,3.8507,0.47941645921773657
2188,처치,1,100,104,3019.74,57636,4,0,90,1510.42,721,1,0,4,181.28,59.0,1,359.32,9.0,1,118.72,25.0,1,210.91,4.0,1,3.2371,6.4164,0.7684795240719232
2203,처치,1,73,92,4581.6,90330,2,0,74,1571.5,490,1,0,4,21.410000000000004,7.0,1,63.79,3.0,1,21.410000000000004,7.0,1,63.79,3.0,1,0.3823,1.1391,0.7754695969803844
2204,처치,1,125,160,2191.07,54629,6,0,120,1115.84,629,1,0,1,55.76,35.0,1,127.39,8.0,1,42.4,26.0,1,109.18,6.0,1,0.9957,2.2748,0.9088459076471046
2205,처치,1,93,95,1733.06,31872,8,0,82,852.63,373,1,0,3,23.48,14.0,1,53.07,4.0,1,15.49,7.0,1,44.08,2.0,1,0.4193,0.9477,0.6821427874635423
2211,처치,1,45,52,1405.24,56633,5,0,40,554.6,274,1,0,1,74.28,37.0,1,206.37,7.0,1,35.16,17.0,1,90.36,3.0,1,1.3264,3.6852,0.4503290823003929
2213,대조,0,44,46,3275.41,8973,93,0,36,1601.59,801,1,2,3,101.22,39.0,1,178.04,5.0,1,68.63,23.0,1,113.89,2.0,1,1.8075,3.1793,0.5056483332182617
2215,처치,1,104,113,1978.1,852,2,0,107,1496.74,621,1,0,4,98.45,51.0,1,192.19,10.0,1,75.23,36.0,1,137.11,6.0,1,1.758,3.432,0.7628736344393406
2223,대조,0,160,284,1903.8,1002,1,0,102,756.21,258,1,0,3,81.79,16.0,1,134.15,12.0,1,37.72,9.0,1,90.08,10.0,1,1.4605,2.3955,0.8033920830367686
2225,처치,1,72,80,2706.31,53705,11,0,66,1376.97,526,1,0,3,81.32,31.0,1,228.77,7.0,1,41.09,16.0,1,154.27,4.0,1,1.4521,4.0852,0.677500264065783
2228,처치,1,145,199,5229.09,236966,86,0,107,1750.57,663,1,0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.8345111193126509
2238,처치,1,107,135,1746.22,980,3,0,99,865.47,424,1,0,2,191.52,100.0,1,501.2,26.0,1,102.48,56.0,1,259.97,14.0,1,3.42,8.95,0.8133139068696986
2239,대조,0,26,36,1422.35,18896,54,0,26,800.62,414,1,0,1,123.87,49.0,1,201.73,3.0,1,59.0,24.0,1,82.77,2.0,1,2.212,3.6023,0.24585565189733616
2241,처치,1,52,58,1294.1,11265,9,0,51,858.07,537,1,0,0,33.78,27.0,1,67.11,7.0,1,6.27,4.0,1,9.6,2.0,1,0.6032,1.1984,0.6065886478313937
2245,처치,1,88,114,2879.36,70006,4,0,78,1490.56,854,1,0,4,252.89,116.0,1,497.28,19.0,1,107.51,63.0,1,235.78,13.0,1,4.5159,8.88,0.7101647190297548
2247,대조,0,40,43,2722.79,1045,1,0,35,1532.36,524,1,0,1,210.78,74.0,1,456.78,16.0,1,61.92,30.0,1,222.05,6.0,1,3.7639,8.1568,0.552874991118171
2250,처치,1,47,57,2091.27,93653,3,0,42,1165.62,569,1,0,0,55.370000000000005,22.0,1,92.86,3.0,1,55.370000000000005,22.0,1,88.87,2.0,1,0.9888,1.6582,0.6378323957779529
2251,대조,0,17,20,1522.57,719,4,0,20,867.34,393,1,0,1,176.76,85.0,1,341.35,4.0,1,83.12,41.0,1,159.93,2.0,1,3.1564,6.0955,0.19317176834618233
2252,대조,0,147,207,6745.05,412401,1,0,136,3045.87,1393,1,0,0,526.13,219.0,1,1263.19,66.0,1,281.15,113.0,1,645.03,35.0,1,9.3952,22.557,0.9807773489422837
2258,대조,0,39,39,1084.44,420,13,0,32,595.71,232,1,0,1,123.43,35.0,1,268.37,4.0,1,54.56,15.0,1,113.65,2.0,1,2.2041,4.7923,0.28710015938867717
2262,처치,1,115,124,1135.47,26940,5,0,94,547.75,283,1,0,6,71.01,35.0,1,185.45,10.0,1,60.150000000000006,29.0,1,170.51,8.0,1,1.268,3.3116,0.45487500471860304
2273,대조,0,39,41,1314.51,602,3,0,37,755.7,324,1,0,1,78.24,17.0,1,144.32,5.0,1,22.26,11.0,1,76.38,2.0,1,1.3971,2.5771,0.4026421808238057
2275,처치,1,86,96,1583.33,832,2,0,78,856.71,418,1,0,0,287.82,125.0,1,536.86,17.0,1,128.73,56.0,1,247.26,8.0,1,5.1396,9.5868,0.8178784569369162
2278,처치,1,36,39,959.79,15695,9,0,34,548.47,180,1,0,2,61.72,13.0,1,62.31,3.0,1,61.72,13.0,1,62.31,3.0,1,1.1021,1.1127,0.23592403265267217
2282,처치,1,55,57,813.35,439,4,0,56,522.96,315,1,0,1,29.96,20.0,1,57.94,6.0,1,29.96,20.0,1,57.94,6.0,1,0.535,1.0346,0.48387299120132216
2286,대조,0,22,22,806.94,24395,24,0,20,469.96,164,1,0,1,112.59,33.0,1,178.03,3.0,1,112.59,33.0,1,138.59,2.0,1,2.0105,3.1791,0.10950555212118152
2288,처치,1,104,148,1960.76,12848,9,0,75,931.82,408,1,0,3,30.96,11.0,1,71.31,4.0,1,19.96,5.0,1,36.15,2.0,1,0.5529,1.2734,0.675292073309691
2294,처치,1,128,175,8041.89,297197,3,0,105,4084.71,1907,1,0,5,142.64,75.0,1,265.79,8.0,1,44.59,18.0,1,71.01,4.0,1,2.5471,4.7463,0.8950663697758502
2298,처치,1,60,67,2063.37,948,9,0,64,1196.66,425,1,0,1,255.21,83.0,1,399.61,8.0,1,59.06,20.0,1,85.87,4.0,1,4.5573,7.1359,0.731846670198057
2302,대조,0,55,56,1523.18,17078,13,0,52,805.08,461,1,0,2,87.43,47.0,1,134.57,9.0,1,44.55,23.0,1,68.31,4.0,1,1.5612,2.403,0.5073451985713628
2303,처치,1,50,54,1747.29,11348,19,0,45,933.83,306,1,0,2,127.7,52.0,1,207.47,4.0,1,127.7,52.0,1,207.47,4.0,1,2.2804,3.7048,0.4666549632554859
2310,처치,1,45,51,1122.12,618,8,0,42,674.22,280,1,0,0,145.76,48.0,1,211.78,15.0,1,114.18,42.0,1,167.49,10.0,1,2.6029,3.7818,0.485953984258687
2316,대조,0,25,27,751.89,7571,10,0,20,412.27,129,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.10893549286333234
2319,대조,0,76,106,976.84,541,23,0,71,463.31,198,1,0,2,45.57,12.0,1,111.9,7.0,1,2.97,3.0,1,2.97,1.0,1,0.8138,1.9982,0.5515456544945306
2327,대조,0,30,41,1237.74,31298,21,0,33,574.68,381,1,0,1,0.0,0.0,0,20.01,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.3573,0.3196987732827287
2329,처치,1,95,100,2722.37,48499,6,0,78,1316.2,623,1,0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.6937654413353338
2336,대조,0,57,61,1861.1,1136,7,0,52,1107.39,489,1,0,2,124.41,57.0,1,240.56,9.0,1,97.29,41.0,1,173.17,3.0,1,2.2216,4.2957,0.5620792042679789
2338,대조,0,50,57,1643.24,56979,4,0,47,753.77,395,1,0,1,74.18,41.0,1,255.56,6.0,1,11.99,4.0,1,39.0,2.0,1,1.3246,4.5636,0.5635945251257303
2344,처치,1,43,44,2098.9,31744,51,0,38,1051.42,463,1,0,2,123.19,50.0,1,245.81,7.0,1,31.58,10.0,1,62.58,2.0,1,2.1998,4.3895,0.41519111749462956
2346,대조,0,24,25,889.7,374,33,0,23,370.57,151,1,0,1,85.03,39.0,1,230.41,3.0,1,52.58,23.0,1,138.38,2.0,1,1.5184,4.1145,0.14608999477902967
2347,처치,1,55,65,2211.64,108012,1,0,47,1160.46,550,1,0,0,100.9,61.0,1,217.15,8.0,1,71.79,36.0,1,106.19,4.0,1,1.8018,3.8777,0.7049735602828012
2350,처치,1,31,38,1461.0,38745,114,0,30,618.07,239,1,0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.238841674900552
2354,처치,1,61,67,4072.69,263984,2,0,50,2122.86,789,1,0,3,136.75,44.0,1,362.99,6.0,1,83.46,29.0,1,280.38,5.0,1,2.442,6.482,0.6618583906096742
2356,대조,0,84,96,2123.52,1225,43,0,68,1046.42,523,1,0,2,14.03,13.0,1,36.26,2.0,1,14.03,13.0,1,32.9,1.0,1,0.2505,0.6475,0.6892714178413326
2358,처치,1,68,70,2114.68,630,1,0,56,1283.84,336,1,0,1,118.54,28.0,1,160.35,5.0,1,12.73,3.0,1,19.31,1.0,1,2.1168,2.8634,0.7055301072436634
2359,처치,1,112,151,2506.73,149955,2,0,100,867.84,450,1,0,3,75.33,26.0,1,226.05,15.0,1,30.54,8.0,1,159.94,9.0,1,1.3452,4.0366,0.826450665637006
2371,처치,1,82,87,1871.65,778,17,0,74,993.15,456,1,0,5,39.48,15.0,1,69.81,5.0,1,39.48,15.0,1,65.82,4.0,1,0.705,1.2466,0.5079225537624809
2372,대조,0,43,46,2227.52,23382,1,0,36,1203.45,499,1,0,2,289.96000000000004,77.0,1,445.75,15.0,1,136.05,49.0,1,219.67,7.0,1,5.1779,7.9598,0.45029850307985947
2373,처치,1,94,121,2536.97,80173,2,0,80,1105.99,560,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.8469410318930167
2375,처치,1,69,83,1985.72,814,1,0,59,1135.49,400,1,8,1,316.83,86.0,1,466.49,17.0,1,193.11,56.0,1,295.23,11.0,1,5.6577,8.3302,0.8410061453927736
2376,처치,1,105,126,2491.78,114492,2,0,87,1180.81,404,1,0,2,220.21,78.0,1,522.55,21.0,1,156.09,57.0,1,347.86,14.0,1,3.9323,9.3312,0.8276296500900527
2377,처치,1,58,64,894.52,33803,1,0,52,458.08,253,1,0,1,43.18,24.0,1,119.43,9.0,1,13.38,10.0,1,43.54,5.0,1,0.7711,2.1327,0.48620071151392064
2379,대조,0,43,48,1033.07,46912,37,0,38,536.27,214,1,0,2,64.97,21.0,1,110.0,4.0,1,46.31,15.0,1,80.02000000000001,3.0,1,1.1602,1.9643,0.27531098275404814
2384,대조,0,18,18,791.27,389,144,0,13,358.77,174,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.04802198505249802
2385,대조,0,171,289,5835.79,308989,1,0,196,3186.03,1333,1,0,3,37.6,16.0,1,185.63,11.0,1,37.6,16.0,1,181.04,10.0,1,0.6714,3.3148,0.9747088131778612
2388,대조,0,35,49,1267.75,540,10,0,45,920.69,344,1,0,1,157.14,92.0,1,255.11,8.0,1,151.15,81.0,1,205.75,4.0,1,2.8061,4.5555,0.47119293129008405
2390,대조,0,42,44,1029.91,15458,1,0,37,484.23,175,1,0,2,6.7,3.0,1,16.68,3.0,1,4.9399999999999995,2.0,1,13.92,2.0,1,0.1196,0.2979,0.29783740008389537
2391,처치,1,48,52,598.31,44873,11,0,43,339.58,204,1,0,1,10.77,6.0,1,35.61,2.0,1,10.77,6.0,1,35.61,2.0,1,0.1923,0.6359,0.2918043365941636
2393,처치,1,42,44,2899.98,1149,4,0,41,1707.44,715,1,0,1,175.69,70.0,1,350.1,5.0,1,74.45,25.0,1,136.73,2.0,1,3.1373,6.2518,0.6245542989601728
2394,대조,0,65,73,1374.16,376438,8,0,31,207.43,78,1,0,1,39.94,14.0,1,104.06,6.0,1,32.97,12.0,1,86.74000000000001,5.0,1,0.7132,1.8582,0.33453894052621325
2398,처치,1,61,71,1968.92,848,5,0,60,1213.21,496,1,0,0,48.42,26.0,1,64.59,4.0,1,0.0,0.0,0,0.0,0.0,0,0.8646,1.1534,0.7609653137973553
2405,처치,1,100,120,2698.81,172114,5,0,78,1247.75,538,1,0,2,133.76,49.0,1,308.11,13.0,1,29.33,11.0,1,162.09,8.0,1,2.3886,5.502,0.801702144124198
2406,처치,1,103,113,3703.11,155314,5,0,84,1745.06,655,1,2,5,246.78,110.0,1,599.35,13.0,1,172.88,72.0,1,424.53,8.0,1,4.4068,10.7027,0.7926202036358253
2407,처치,1,116,136,5192.15,330803,1,0,99,2134.26,1320,1,4,4,309.21,166.0,1,838.61,23.0,1,157.78,85.0,1,420.08,12.0,1,5.5216,14.9752,0.9231059399618458
2410,대조,0,53,53,2130.63,13587,1,0,44,1301.09,498,1,0,4,64.13,32.0,1,142.82,5.0,1,28.72,19.0,1,72.78999999999999,2.0,1,1.1452,2.5504,0.3938563174535313
2411,대조,0,69,74,1965.38,714,3,0,68,928.76,323,1,0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.6997486978431385
2415,대조,0,92,114,1554.29,709,37,0,88,677.92,256,1,0,1,11.22,7.0,1,56.25,3.0,1,4.49,2.0,1,11.12,1.0,1,0.2004,1.0045,0.7844537738302586
2416,처치,1,81,84,3283.94,55444,3,0,70,1437.31,444,1,0,2,139.02,59.0,1,340.7,9.0,1,76.46000000000001,40.0,1,184.81,4.0,1,2.4825,6.0839,0.7985350579983784
2419,대조,0,56,60,1072.22,24920,11,0,36,419.0,157,1,0,2,11.18,5.0,1,18.91,2.0,1,11.18,5.0,1,18.91,2.0,1,0.1996,0.3377,0.2781242276695178
2420,처치,1,69,88,3813.13,51955,1,0,66,2428.41,927,1,1,4,331.8,125.0,1,568.68,10.0,1,145.33,62.0,1,285.37,5.0,1,5.925,10.155,0.7529124313242141
2423,처치,1,37,50,2297.59,17048,26,0,43,1161.79,553,1,0,1,138.16,72.0,1,275.84,3.0,1,70.57000000000001,41.0,1,135.06,1.0,1,2.4671,4.9257,0.5732973071738416
2426,처치,1,78,87,1971.36,164153,1,0,72,1048.98,390,1,0,2,129.35,51.0,1,265.06,14.0,1,76.4,33.0,1,181.3,9.0,1,2.3098,4.7332,0.7318309293285341
2429,대조,0,48,56,1271.67,720,19,0,45,748.13,389,1,0,1,99.28,54.0,1,151.93,5.0,1,99.28,54.0,1,151.93,5.0,1,1.7729,2.713,0.46546358090045054
2430,대조,0,50,52,1679.91,43099,6,0,46,984.98,497,1,2,4,116.6,51.0,1,168.2,6.0,1,73.15,28.0,1,100.37,2.0,1,2.0821,3.0036,0.4334693529550278
2437,처치,1,55,62,3920.39,1486,6,0,61,1863.72,708,1,0,2,188.42,74.0,1,394.54,5.0,1,144.92000000000002,60.0,1,302.43,3.0,1,3.3646,7.0454,0.7745880277267397
2438,처치,1,110,119,1844.89,195695,1,0,66,662.42,252,1,0,2,202.99,72.0,1,401.03,28.0,1,87.94,27.0,1,134.68,11.0,1,3.6248,7.1613,0.6902577622465326
2439,대조,0,61,65,575.29,392,1,0,61,400.43,271,1,0,1,4.76,3.0,1,4.76,3.0,1,3.76,2.0,1,3.76,2.0,1,0.085,0.085,0.45931638097722016
2440,대조,0,71,82,1288.99,582,1,0,59,899.57,303,1,0,1,341.97,85.0,1,588.5,28.0,1,118.63,36.0,1,227.32,11.0,1,6.1066,10.5089,0.6287714722581093
2441,처치,1,79,80,941.66,572,16,0,74,518.36,339,1,2,2,69.45,37.0,1,147.76,9.0,1,39.46,23.0,1,93.66,6.0,1,1.2402,2.6386,0.6510912480894246
2443,처치,1,129,153,4029.19,352598,134,0,99,1514.76,670,1,3,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.8405648818734022
2446,처치,1,123,161,5604.21,733345,5,0,96,1849.41,730,1,0,3,115.2,69.0,1,459.75,16.0,1,48.66,32.0,1,259.56,9.0,1,2.0571,8.2098,0.8989423682532152
2447,처치,1,104,109,6617.29,1995,2,0,98,3302.58,1100,1,0,2,245.09,58.0,1,505.74,13.0,1,124.39,15.0,1,199.66,6.0,1,4.3766,9.0311,0.9355335934346374
2453,처치,1,73,77,3073.26,1142,7,0,69,1506.79,487,1,0,4,401.95,150.0,1,670.45,15.0,1,198.03,97.0,1,274.44,10.0,1,7.1777,11.9723,0.6632878297888322
2456,처치,1,59,68,1121.11,627,9,0,54,555.87,292,1,0,0,15.82,7.0,1,24.26,3.0,1,15.32,6.0,1,18.98,2.0,1,0.2825,0.4332,0.6027154985415838
2457,대조,0,68,69,1379.87,14687,5,0,55,671.51,324,1,1,1,63.77,32.0,1,144.07,7.0,1,37.059999999999995,18.0,1,85.84,5.0,1,1.1388,2.5727,0.6504768440763278
2468,대조,0,70,83,2449.81,1304,13,0,70,1209.23,552,1,0,2,11.82,11.0,1,34.44,4.0,1,1.73,2.0,1,13.3,1.0,1,0.2111,0.615,0.7383180267652544
2470,처치,1,74,75,763.71,20447,13,0,68,434.94,198,1,0,1,43.68,21.0,1,94.91,7.0,1,31.49,13.0,1,49.58,4.0,1,0.78,1.6948,0.5486069163874141
2472,처치,1,26,32,874.32,401,58,0,21,433.24,191,1,0,0,62.54,25.0,1,103.61,2.0,1,0.0,0.0,0,19.85,1.0,1,1.1168,1.8502,0.1573706401888494
2474,대조,0,40,41,437.16,281,34,0,38,305.74,211,1,0,2,29.15,22.0,1,45.64,5.0,1,20.35,15.0,1,34.67,4.0,1,0.5205,0.815,0.14696687849954448
2475,처치,1,95,99,3946.42,16918,1,0,91,1601.11,598,1,1,2,271.22,99.0,1,599.17,12.0,1,158.16,49.0,1,343.84000000000003,6.0,1,4.8432,10.6995,0.9101689930852003
2477,대조,0,30,32,1195.26,85568,86,0,19,558.33,152,1,0,1,205.34,96.0,1,411.66,6.0,1,108.26,39.0,1,186.41,2.0,1,3.6668,7.3511,0.1327667106440028
2481,처치,1,99,106,3856.57,312282,8,0,82,1522.71,687,1,1,3,303.06,127.0,1,706.61,20.0,1,182.32,75.0,1,373.84,11.0,1,5.4118,12.618,0.8502376300584238
2482,대조,0,47,64,2313.86,1335,3,0,58,1308.96,690,1,0,3,91.39,48.0,1,181.67,4.0,1,23.94,12.0,1,50.27,2.0,1,1.632,3.2441,0.6008194729767167
2483,처치,1,44,47,682.49,427,1,0,46,303.07,160,1,0,0,137.48,63.0,1,266.46,15.0,1,48.94,22.0,1,98.13,8.0,1,2.455,4.7582,0.4345575154245498
2492,대조,0,78,101,1945.62,42245,4,0,53,778.84,344,1,0,1,53.47,24.0,1,229.62,16.0,1,33.480000000000004,17.0,1,154.06,12.0,1,0.9548,4.1004,0.660688725836075
2493,처치,1,96,111,2588.73,86014,44,0,79,1375.05,561,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.824481581674177
2497,처치,1,162,183,5619.49,2458,4,0,146,2608.61,1069,1,0,2,355.93,121.0,1,714.48,22.0,1,207.06,76.0,1,341.1,8.0,1,6.3559,12.7586,0.9634107596203446
2499,처치,1,67,75,2537.86,143055,16,0,55,1106.23,451,1,0,1,143.69,37.0,1,336.53,10.0,1,16.35,7.0,1,62.54,4.0,1,2.5659,6.0095,0.7089274525917544
